trial_global,subtask,trial_in_subtask,image_a,image_b,choice,chosen_image,rt,reward,value_difference,q_value_chosen,q_value_unchosen,learning_progress,psychological_state,true_reward_chosen,learning_rate
1661,3,161,0,1,0,0,4.050138481317811,0.6787136550691757,0.2621842910099944,0.8000019786952804,0.5420346658246042,0.965206863229629,disengaged,0.8,0.033600000000000005
1662,3,162,0,2,1,2,0.2,0.18825814762140408,0.6581277663471905,0.14343271257327336,0.8000019786952804,0.9666125226094018,disengaged,0.2,0.033600000000000005
1663,3,163,0,2,1,2,0.7087396815841074,0.18353406202900965,0.6565692661220071,0.1447801179149861,0.8000019786952804,0.9671320226844629,disengaged,0.2,0.033600000000000005
1664,3,164,2,1,1,1,0.8727561608197232,0.650831074874755,0.3972545479096181,0.5456902251686893,0.1447801179149861,0.9675811577983672,disengaged,0.5,0.033600000000000005
1665,3,165,2,0,1,0,1.6612106042695451,0.7148082607057615,0.6552218607802943,0.7971394697708326,0.1447801179149861,0.9663626380170055,disengaged,0.8,0.033600000000000005
1666,3,166,2,1,0,2,2.464092756382051,0.26450673265075564,0.40091010725370313,0.14880293217010795,0.5456902251686893,0.9654097875057098,disengaged,0.2,0.033600000000000005
1667,3,167,0,1,0,0,1.3463105671213513,0.8912515864418088,0.25144924460214335,0.8003016368909774,0.5456902251686893,0.9667507255907504,disengaged,0.8,0.033600000000000005
1668,3,168,2,0,0,2,1.0387235371186958,0.0,0.6514987047208695,0.14380315364919233,0.8003016368909774,0.9676036900368138,disengaged,0.2,0.033600000000000005
1669,3,169,0,2,0,0,0.6439354318306605,0.8041274939343039,0.6564984832417851,0.8012198425813758,0.14380315364919233,0.9659370971965086,engaged,0.8,0.24
1670,3,170,2,1,1,1,0.755858395001318,0.7139424255858327,0.40188707151949693,0.5860707532688036,0.14380315364919233,0.9656310286330424,engaged,0.5,0.24
1671,3,171,2,1,0,2,2.2768907871448287,0.12588373313651707,0.4422675996196113,0.13950249272615026,0.5860707532688036,0.9521708525996709,engaged,0.2,0.24
1672,3,172,2,1,1,1,1.3087045300967999,0.4845635927226117,0.4465682605426534,0.5617090347377176,0.13950249272615026,0.950737298958657,engaged,0.5,0.24
1673,3,173,1,0,1,0,1.605841333181503,0.7741235588127622,0.2395108078436582,0.7947167344769085,0.5617090347377176,0.9588578718023523,engaged,0.8,0.24
1674,3,174,0,2,0,0,0.47946855054324644,0.9915219635669948,0.6552142417507583,0.8419499894585292,0.13950249272615026,0.957503397488447,engaged,0.8,0.24
1675,3,175,2,0,1,0,0.6285551310298585,0.7221478272899088,0.7024474967323789,0.8131974705380602,0.13950249272615026,0.9452811561766346,engaged,0.8,0.24
1676,3,176,2,1,1,1,0.2,0.44248135503564834,0.4222065420115674,0.533094391609221,0.13950249272615026,0.9548653291501241,engaged,0.5,0.24
1677,3,177,2,0,1,0,0.7165965845060599,0.7026171664091795,0.67369497781191,0.7866581975471288,0.13950249272615026,0.9644035435262897,engaged,0.8,0.24
1678,3,178,1,0,1,0,0.4150259737025729,0.7995798084608844,0.25356380593790784,0.7897593841664302,0.533094391609221,0.9643554328880194,engaged,0.8,0.24
1679,3,179,0,1,0,0,2.343153488780115,0.760952500305611,0.2566649925572092,0.7828457320398337,0.533094391609221,0.9653891617611198,engaged,0.8,0.24
1680,3,180,2,0,1,0,1.7593195040122405,0.744720908245482,0.6433432393136834,0.7736957743291892,0.13950249272615026,0.9630846110522543,engaged,0.8,0.24
1681,3,181,1,0,1,0,0.4792113871299355,0.7712715774709997,0.24060138271996823,0.7731139670832238,0.533094391609221,0.9600346251487062,engaged,0.8,0.24
1682,3,182,2,1,0,2,0.7170086960509178,0.2510903379086583,0.3935918988830708,0.14325184432428253,0.533094391609221,0.959840689400051,disengaged,0.2,0.033600000000000005
1683,3,183,1,2,1,2,2.3279232025122556,0.16187627127271265,0.3898425472849385,0.1438776250697498,0.533094391609221,0.9610904732660951,disengaged,0.2,0.033600000000000005
1684,3,184,1,2,1,2,0.2,0.3389034532818106,0.38921676653947124,0.15043049289767504,0.533094391609221,0.9612990668479175,disengaged,0.2,0.033600000000000005
1685,3,185,2,1,0,2,0.6297001826378045,0.13095222884335783,0.38266389871154594,0.14977602322544997,0.533094391609221,0.9634833561238926,disengaged,0.2,0.033600000000000005
1686,3,186,0,1,0,0,0.8332954312537392,0.7077828682579663,0.24001957547400277,0.7709188421626951,0.533094391609221,0.9632651995664843,disengaged,0.8,0.033600000000000005
1687,3,187,1,2,0,1,2.3745954318978226,0.4181992614277611,0.38331836838377104,0.529233915235124,0.14977602322544997,0.9625334912596414,disengaged,0.5,0.033600000000000005
1688,3,188,2,1,0,2,0.35707626411002785,0.16920228749088825,0.379457892009674,0.1504287457047687,0.529233915235124,0.9638203167176737,disengaged,0.2,0.033600000000000005
1689,3,189,2,1,0,2,2.7085012715267207,0.07549192120915225,0.37880516953035526,0.14791086840171597,0.529233915235124,0.9640378908774466,disengaged,0.2,0.033600000000000005
1690,3,190,0,2,0,0,1.1180410695124443,0.7541855726235773,0.6230079737609792,0.7703566043061808,0.14791086840171597,0.9631985984430957,disengaged,0.8,0.033600000000000005
1691,3,191,0,1,1,1,0.5696891301701631,0.5330693226656855,0.24112268907105683,0.5293627849247908,0.7703566043061808,0.9630111858242576,disengaged,0.5,0.033600000000000005
1692,3,192,0,2,1,2,0.4750024901437005,0.30879042743058227,0.6224457359044648,0.15331642158508588,0.7703566043061808,0.9629682292610353,disengaged,0.2,0.033600000000000005
1693,3,193,2,1,1,1,0.7703322209024059,0.2620185717569638,0.376046363339705,0.5203800193623518,0.15331642158508588,0.9647700803221586,disengaged,0.5,0.033600000000000005
1694,3,194,1,2,0,1,0.3675377968688305,0.6852459890213397,0.36706359777726594,0.5259195159428938,0.15331642158508588,0.9677643355096383,disengaged,0.5,0.033600000000000005
1695,3,195,1,0,1,0,1.1749046762358277,0.722873058332252,0.24443708836328704,0.7687611571614568,0.5259195159428938,0.9659178366494576,disengaged,0.8,0.033600000000000005
1696,3,196,1,0,0,1,0.5217905567746749,0.6732184577177565,0.242841641218563,0.5612712619688608,0.7687611571614568,0.9653860209345496,engaged,0.5,0.24
1697,3,197,1,2,0,1,0.2,0.5686827495452839,0.40795484038377494,0.5630500189872023,0.15331642158508588,0.9536021055925606,engaged,0.5,0.24
1698,3,198,2,1,1,1,0.5422998146016557,0.33278144909238677,0.40973359740211646,0.5077855622124465,0.15331642158508588,0.9530091865864467,engaged,0.5,0.24
1699,3,199,1,0,1,0,0.33292339917843866,0.6814759061395417,0.26097559494901024,0.7658283727271205,0.5077855622124465,0.971430672178032,disengaged,0.8,0.033600000000000005
1700,3,200,0,2,1,2,1.8180828875802715,0.13137735701885273,0.6125119511420346,0.15257926901566043,0.7658283727271205,0.9704530773665866,disengaged,0.2,0.033600000000000005
1701,3,201,0,1,1,1,0.8189088415338562,0.5640170710882645,0.2580428105146739,0.509674940910674,0.7658283727271205,0.9702073598434447,disengaged,0.5,0.033600000000000005
1702,3,202,1,0,1,0,1.7077118571809076,0.8635245536603957,0.25615343181644645,0.7691109644064785,0.509674940910674,0.9695775669440356,disengaged,0.8,0.033600000000000005
1703,3,203,2,0,1,0,1.77403251140653,0.9630125746009828,0.6165316953908181,0.7756260585090139,0.15257926901566043,0.9706717641704883,disengaged,0.8,0.033600000000000005
1704,3,204,2,0,0,2,2.6956089743302942,0.0,0.6230467894933535,0.14745260557673423,0.7756260585090139,0.9728434622046668,disengaged,0.2,0.033600000000000005
1705,3,205,2,0,1,0,1.070961260152265,0.7898126176466184,0.6281734529322797,0.7761027268960374,0.14745260557673423,0.9711345743916914,disengaged,0.8,0.033600000000000005
1706,3,206,1,2,0,1,0.7970546817204075,0.40166451429652955,0.36222233533393977,0.4837524385232793,0.14745260557673423,0.9712934638540325,engaged,0.5,0.24
1707,3,207,2,1,1,1,0.6043720563075957,0.42559731774901627,0.3362998329465451,0.4697952095374562,0.14745260557673423,0.969102590332017,engaged,0.5,0.24
1708,3,208,2,1,1,1,0.7847173095958828,0.4920671240857951,0.32234260396072195,0.47514046902905754,0.14745260557673423,0.9644501806700759,engaged,0.5,0.24
1709,3,209,0,2,0,0,0.5437462631970333,0.8830809100802324,0.6286501213193032,0.8017774908602442,0.14745260557673423,0.966231933833943,engaged,0.8,0.24
1710,3,210,2,1,1,1,1.897644894606588,0.37184225409495275,0.3276878634523233,0.4503488974448724,0.14745260557673423,0.9736051945818492,engaged,0.5,0.24
1711,3,211,2,1,1,1,0.29061931411381886,0.4458253744989511,0.30289629186813816,0.44926325193785127,0.14745260557673423,0.9653413373871208,engaged,0.5,0.24
1712,3,212,1,0,0,1,0.9913432375267702,0.4372595086817492,0.3525142389223929,0.4463823535563868,0.8017774908602442,0.9649794555514472,engaged,0.5,0.24
1713,3,213,2,0,1,0,0.2457420812876222,0.6584967869470522,0.65432488528351,0.7673901219210781,0.14745260557673423,0.964019156090959,engaged,0.8,0.24
1714,3,214,1,0,1,0,0.8122016441797307,0.8374864279134364,0.32100776836469136,0.7842132353592441,0.4463823535563868,0.953741693684733,engaged,0.8,0.24
1715,3,215,0,2,0,0,1.581839712219639,0.9137498302837262,0.6367606297825099,0.8153020181411198,0.14745260557673423,0.9593493981641217,engaged,0.8,0.24
1716,3,216,1,0,0,1,1.2337423923278836,0.3332334733809138,0.368919664584733,0.4425805511824909,0.8153020181411198,0.9595109803306671,disengaged,0.5,0.033600000000000005
1717,3,217,0,1,0,0,1.5058366598440958,0.75165309800225,0.3727214669586289,0.8000262773077911,0.4425805511824909,0.9582437128727018,engaged,0.8,0.24
1718,3,218,0,1,0,0,1.2452120582754138,0.8868652241262222,0.3574457261253002,0.8208676245442146,0.4425805511824909,0.9633356264838113,engaged,0.8,0.24
1719,3,219,2,1,0,2,3.0258575377093946,0.16389794823977138,0.29512794560575667,0.14800516909021227,0.4425805511824909,0.9563885107383369,disengaged,0.2,0.033600000000000005
1720,3,220,2,1,1,1,0.85206787409057,0.5650871553945606,0.2945753820922786,0.44669677308401645,0.14800516909021227,0.9565726985761629,disengaged,0.5,0.033600000000000005
1721,3,221,2,0,1,0,0.4608133680114497,0.8351815450913896,0.6728624554540024,0.8213485722745997,0.14800516909021227,0.9579447725433381,disengaged,0.8,0.033600000000000005
1722,3,222,2,0,1,0,1.1903362368343688,0.8690599871426835,0.6733434031843875,0.8229516758141673,0.14800516909021227,0.9577844566332097,disengaged,0.8,0.033600000000000005
1723,3,223,1,2,1,2,0.2,0.3007117823412373,0.2986916039938042,0.15313611129544671,0.44669677308401645,0.9572500887866872,disengaged,0.2,0.033600000000000005
1724,3,224,2,1,0,2,0.6774438045051903,0.11184587279261671,0.29356066178856977,0.14322645405476753,0.44669677308401645,0.9589604028550986,engaged,0.2,0.24
1725,3,225,0,2,0,0,1.9253450294968302,0.8408610747563918,0.6797252217593998,0.8272499315603011,0.14322645405476753,0.9556571837748722,engaged,0.8,0.24
1726,3,226,0,1,0,0,1.005278125454172,0.6967535024031898,0.3805531584762847,0.7959307885625944,0.44669677308401645,0.9542244318594943,engaged,0.8,0.24
1727,3,227,2,0,1,0,0.24711853395519243,0.956235450937323,0.6527043345078268,0.8344039075325292,0.14322645405476753,0.9619513385671261,engaged,0.8,0.24
1728,3,228,1,2,0,1,3.5398942408210865,0.5187499889647701,0.3034703190292489,0.44911776113760976,0.14322645405476753,0.9518397732020849,disengaged,0.5,0.033600000000000005
1729,3,229,0,2,1,2,0.2,0.14312111590511878,0.6911774534777617,0.14322291469293932,0.8344039075325292,0.9526467692199494,disengaged,0.2,0.033600000000000005
1730,3,230,2,1,0,2,0.2620526409749498,0.23708677924710247,0.30589484644467047,0.1463767405419592,0.44911776113760976,0.9526455894326733,disengaged,0.2,0.033600000000000005
1731,3,231,1,2,1,2,0.2,0.22645413761020672,0.30274102059565056,0.14906734108345232,0.44911776113760976,0.9536968647156799,disengaged,0.2,0.033600000000000005
1732,3,232,1,0,1,0,0.4173394788733033,0.6108695847769787,0.3852861463949195,0.8268931542879427,0.44911776113760976,0.9545937315628443,disengaged,0.8,0.033600000000000005
1733,3,233,2,0,0,2,1.4237823131096485,0.26240901831841357,0.6778258132044904,0.15287562143854702,0.8268931542879427,0.9570973159777064,disengaged,0.2,0.033600000000000005
1734,3,234,2,0,0,2,0.8269382130669647,0.07728708630899794,0.6740175328493957,0.15033584665819416,0.8268931542879427,0.958366742762738,disengaged,0.2,0.033600000000000005
1735,3,235,0,2,0,0,0.9048567050863664,0.8089858272833232,0.6765573076297486,0.8262914681005875,0.15033584665819416,0.957520151169287,disengaged,0.8,0.033600000000000005
1736,3,236,0,2,0,0,0.2842890819069166,0.9185163031439341,0.6759556214423934,0.829390222558044,0.15033584665819416,0.9577207132317388,disengaged,0.8,0.033600000000000005
1737,3,237,2,0,0,2,3.962108727108238,0.19611765133025433,0.6790543758998497,0.1518741152951754,0.829390222558044,0.9566877950792534,disengaged,0.2,0.033600000000000005
1738,3,238,0,2,1,2,1.724027850089808,0.21678623936067606,0.6775161072628686,0.15405516266377622,0.829390222558044,0.9572005512915804,disengaged,0.2,0.033600000000000005
1739,3,239,0,1,1,1,0.2,0.7359614259100103,0.3802724614204342,0.45875570827396245,0.829390222558044,0.957927567081114,disengaged,0.5,0.033600000000000005
1740,3,240,0,2,0,0,1.4076320445091213,0.8232729174676053,0.6753350598942678,0.8291846811070053,0.15405516266377622,0.961140216126565,disengaged,0.8,0.033600000000000005
1741,3,241,2,0,1,0,2.727688235009662,0.9203164082112071,0.6751295184432291,0.8322467071377064,0.15405516266377622,0.9612087299435779,disengaged,0.8,0.033600000000000005
1742,3,242,1,0,0,1,0.5344801234365993,0.4533378136515231,0.373490998863744,0.45857366701464847,0.8322467071377064,0.9601880546000108,disengaged,0.5,0.033600000000000005
1743,3,243,2,1,0,2,3.32945959854314,0.17313705591174983,0.30451850435087224,0.15469631427690814,0.45857366701464847,0.9601273741802394,disengaged,0.2,0.033600000000000005
1744,3,244,0,1,0,0,0.26114142399145096,0.9856843662849173,0.37367304012305796,0.869071745333037,0.45857366701464847,0.9603410913846168,engaged,0.8,0.24
1745,3,245,0,2,0,0,1.02065423099402,0.7410421004063873,0.7143754310561289,0.838344630550641,0.15469631427690814,0.9480660786528399,engaged,0.8,0.24
1746,3,246,2,1,1,1,0.9606074486514945,0.5402351988454341,0.3038773527377403,0.478172434654037,0.15469631427690814,0.9583084502469719,engaged,0.5,0.24
1747,3,247,0,2,0,0,1.559047599288814,0.7872841403125116,0.6836483162737329,0.82609011289349,0.15469631427690814,0.9648413727934347,engaged,0.8,0.24
1748,3,248,2,1,0,2,0.6167480788095234,0.2957517777643326,0.3234761203771289,0.18854962551389,0.478172434654037,0.9689262120124851,engaged,0.2,0.24
1749,3,249,2,0,0,2,0.6934530618888143,0.03384190108220081,0.6375404873796,0.1514197716502846,0.82609011289349,0.980210649091479,engaged,0.2,0.24
1750,3,250,1,0,1,0,1.4181539585051635,0.8338500486430249,0.34791767823945297,0.8279524974733784,0.478172434654037,0.9678340311369439,engaged,0.8,0.24
1751,3,251,0,2,0,0,0.2917561168692877,0.9175051573260574,0.6765327258230938,0.8494451358380214,0.1514197716502846,0.9672132362769811,engaged,0.8,0.24
1752,3,252,1,0,1,0,1.7548198562205133,0.7294826602431582,0.37127270118398437,0.8206541416952542,0.478172434654037,0.9600490234887668,engaged,0.8,0.24
1753,3,253,2,0,1,0,1.0325812655116873,0.7509173520085951,0.6692343700449696,0.803917312170456,0.1514197716502846,0.9696460215363558,engaged,0.8,0.24
1754,3,254,0,2,0,0,0.6645586592574064,0.7111662014329545,0.6524975405201714,0.7816570455934557,0.1514197716502846,0.9752249647112885,engaged,0.8,0.24
1755,3,255,2,0,1,0,1.1678795003048739,0.7755952627119594,0.6302372739431711,0.7814533696886374,0.1514197716502846,0.9704164172992591,disengaged,0.8,0.033600000000000005
1756,3,256,0,2,1,2,0.64105744583695,0.1514975859650904,0.6300335980383528,0.15142238621126208,0.7814533696886374,0.9703485253309864,disengaged,0.2,0.033600000000000005
1757,3,257,1,2,1,2,0.3385603431587119,0.08649376544827124,0.32675004844277494,0.14924078455362558,0.478172434654037,0.9703493968513122,disengaged,0.2,0.033600000000000005
1758,3,258,0,1,1,1,0.33809542509040935,0.582619298919028,0.3032809350346004,0.48168184929334074,0.7814533696886374,0.9696221962987667,disengaged,0.5,0.033600000000000005
1759,3,259,1,0,1,0,0.47672725145338873,0.9961629473298179,0.2997715203952967,0.8329836683225208,0.48168184929334074,0.9707920011785346,engaged,0.8,0.24
1760,3,260,2,0,1,0,0.39798529007863664,0.8783465648324735,0.6837428837688952,0.8438707634849094,0.14924078455362558,0.9659796551748152,engaged,0.8,0.24
1761,3,261,2,0,1,0,1.2222086037104385,0.8581145557008674,0.6946299789312839,0.8472892736167393,0.14924078455362558,0.962350623454019,engaged,0.8,0.24
1762,3,262,2,1,1,1,1.0619335435076005,0.4019611748516525,0.33244106473971513,0.4625488874273356,0.14924078455362558,0.9612111200767424,engaged,0.5,0.24
1763,3,263,2,0,1,0,0.7889475416841568,0.8114219941588923,0.6980484890631138,0.838681126546856,0.14924078455362558,0.9548334661214073,engaged,0.8,0.24
1764,3,264,1,0,1,0,0.931016631700068,0.9286398085830465,0.37613223911952043,0.8602712102355418,0.4625488874273356,0.9577028484780351,engaged,0.8,0.24
1765,3,265,1,0,1,0,0.8614820034746974,0.8320160011729981,0.3977223228082062,0.8534899600605312,0.4625488874273356,0.9505061539151398,engaged,0.8,0.24
1766,3,266,1,2,1,2,0.7122883710520591,0.242099461827857,0.31330810287371,0.17152686709944112,0.4625488874273356,0.9527665706401434,engaged,0.2,0.24
1767,3,267,0,2,0,0,0.5066329334165148,0.8898370254190622,0.6819630929610901,0.8622132557465787,0.17152686709944112,0.9601952648220818,engaged,0.8,0.24
1768,3,268,2,0,1,0,0.5320990850062063,0.962805290834879,0.6906863886471376,0.8863553441677707,0.17152686709944112,0.9572874995933993,engaged,0.8,0.24
1769,3,269,0,1,1,1,0.4840145844636402,0.49510555970567477,0.42380645674043516,0.470362488774137,0.8863553441677707,0.9492401367863353,engaged,0.5,0.24
1770,3,270,0,1,0,0,1.5167629287914126,0.9182955375755366,0.41599285539363373,0.8940209905856346,0.470362488774137,0.9518446705686024,engaged,0.8,0.24
1771,3,271,0,2,0,0,1.0435389103596844,0.8834048048475099,0.7224941234861935,0.8914731060084846,0.17152686709944112,0.9492894550959812,engaged,0.8,0.24
1772,3,272,0,1,0,0,1.119527185691917,0.644287523923297,0.4211106172343476,0.8321485663080396,0.470362488774137,0.9501387499550312,engaged,0.8,0.24
1773,3,273,0,1,0,0,1.0226278438928036,0.9159970666641482,0.3617860775339026,0.8522722063935056,0.470362488774137,0.9699135965218462,engaged,0.8,0.24
1774,3,274,0,2,0,0,1.8605403422928108,0.8805827210424774,0.6807453392940646,0.8532234396857111,0.17152686709944112,0.9632057164933575,disengaged,0.8,0.033600000000000005
1775,3,275,2,1,0,2,1.1134623832811046,0.2675664453256977,0.2988356216746959,0.17475379692784335,0.470362488774137,0.962888638729289,disengaged,0.2,0.033600000000000005
1776,3,276,0,1,1,1,0.2178173271491209,0.5072138053851667,0.3828609509115741,0.4716006930122676,0.8532234396857111,0.9639642820054231,disengaged,0.5,0.033600000000000005
1777,3,277,0,1,1,1,0.5832944978499113,0.5030140661315178,0.38162274667344354,0.4726561823490744,0.8532234396857111,0.9643770167514666,disengaged,0.5,0.033600000000000005
1778,3,278,1,2,1,2,1.0518945593905005,0.33894431335177944,0.29790238542123104,0.1802705982796876,0.4726561823490744,0.9647288465304023,disengaged,0.2,0.033600000000000005
