trial,subtask,trial_in_subtask,psychological_state,choice_correct,rt,chosen_image,was_rewarded,learning_rate,learning_progress
2711,2,711,disengaged,1,0.44145559097871956,1,False,0.054000000000000006,1.0
2712,2,712,disengaged,0,0.5565816173020167,0,False,0.054000000000000006,1.0
2713,2,713,engaged,1,1.5590157441028791,1,False,0.48999999999999994,0.5802198601451923
2714,2,714,engaged,1,0.24114541876403153,1,True,0.48999999999999994,0.9076016814715893
2715,2,715,engaged,1,1.1284746709851592,1,True,0.48999999999999994,1.0
2716,2,716,engaged,1,0.2,1,True,0.48999999999999994,1.0
2717,2,717,engaged,1,1.1025722653817098,1,True,0.48999999999999994,1.0
2718,2,718,engaged,1,0.2,1,True,0.48999999999999994,1.0
2719,2,719,engaged,1,2.3155148161653494,1,False,0.48999999999999994,0.6248999330160637
2720,2,720,engaged,1,0.5603220227565682,1,True,0.48999999999999994,0.9303885186357337
2721,2,721,engaged,1,0.6930091604282974,1,True,0.48999999999999994,1.0
2722,2,722,engaged,1,1.2032290041582787,1,True,0.48999999999999994,1.0
2723,2,723,engaged,1,0.2894157131072975,1,True,0.48999999999999994,1.0
2724,2,724,engaged,1,0.3965740988426834,1,False,0.48999999999999994,0.615146008844163
2725,2,725,engaged,1,1.7375105432221554,1,True,0.48999999999999994,0.9254140173080643
2726,2,726,engaged,1,2.2748605315248165,1,True,0.48999999999999994,1.0
2727,2,727,disengaged,0,1.7729608625089568,0,True,0.054000000000000006,1.0
2728,2,728,disengaged,0,0.2,2,False,0.054000000000000006,1.0
2729,2,729,engaged,1,2.405470688372508,1,False,0.48999999999999994,0.5526618578285736
2730,2,730,engaged,1,1.8827363655654397,1,False,0.48999999999999994,0.2818575474925726
2731,2,731,engaged,1,1.6855532365447694,1,True,0.48999999999999994,0.755436902018753
2732,2,732,disengaged,0,1.2256391946099219,2,False,0.054000000000000006,0.755436902018753
2733,2,733,disengaged,1,0.7213213920583085,1,True,0.054000000000000006,0.7820539947200816
2734,2,734,disengaged,1,1.4482102681752311,1,True,0.054000000000000006,0.8072337644155386
2735,2,735,disengaged,1,1.4577454549184121,1,True,0.054000000000000006,0.8310538265474408
2736,2,736,disengaged,1,0.6442844164378991,1,True,0.054000000000000006,0.8535876053242203
2737,2,737,disengaged,1,2.5546593251261585,1,False,0.054000000000000006,0.8074938746367123
2738,2,738,disengaged,0,1.1539299309918327,0,False,0.054000000000000006,0.8074938746367123
2739,2,739,disengaged,1,2.301972232751646,1,True,0.054000000000000006,0.8312998908166712
2740,2,740,disengaged,0,1.987244493554095,0,False,0.054000000000000006,0.8312998908166712
2741,2,741,disengaged,0,1.1584747961569908,2,True,0.054000000000000006,0.8312998908166712
2742,2,742,disengaged,0,0.2,2,True,0.054000000000000006,0.8312998908166712
2743,2,743,disengaged,0,3.2442615174367493,0,False,0.054000000000000006,0.8312998908166712
2744,2,744,engaged,1,0.2161249748642591,1,True,0.48999999999999994,1.0
2745,2,745,engaged,1,0.7761423776937683,1,True,0.48999999999999994,1.0
2746,2,746,engaged,1,0.6499425782132154,1,True,0.48999999999999994,1.0
2747,2,747,engaged,1,0.46155254291637293,1,True,0.48999999999999994,1.0
2748,2,748,engaged,1,0.2,1,True,0.48999999999999994,1.0
2749,2,749,engaged,1,0.2838361494550802,1,True,0.48999999999999994,1.0
2750,2,750,engaged,1,0.9149426598354486,1,True,0.48999999999999994,1.0
2751,2,751,engaged,1,2.3141406727172393,1,True,0.48999999999999994,1.0
2752,2,752,engaged,1,0.31904793142266397,1,True,0.48999999999999994,1.0
2753,2,753,engaged,1,1.3051907083299135,1,True,0.48999999999999994,1.0
2754,2,754,engaged,1,0.600723291525102,1,True,0.48999999999999994,1.0
2755,2,755,engaged,1,1.9396440233463992,1,True,0.48999999999999994,1.0
2756,2,756,engaged,1,0.7665587241340353,1,False,0.48999999999999994,0.6365906171619515
2757,2,757,engaged,1,0.3651780937984751,1,False,0.48999999999999994,0.3322831483180039
2758,2,758,engaged,0,0.7741635185110083,0,False,0.48999999999999994,0.3322831483180039
2759,2,759,engaged,0,0.5835131573071096,2,True,0.48999999999999994,0.7811539584397231
2760,2,760,engaged,0,1.9591350625272088,2,True,0.48999999999999994,1.0
2761,2,761,engaged,0,0.41498517217244374,2,False,0.48999999999999994,0.515139816516918
2762,2,762,engaged,1,1.6685696148122828,1,True,0.48999999999999994,0.7772667723213648
2763,2,763,disengaged,0,0.8817461038188388,0,False,0.054000000000000006,0.7772667723213648
2764,2,764,disengaged,0,2.109810165446182,0,False,0.054000000000000006,0.7772667723213648
2765,2,765,disengaged,1,2.5698093622702602,1,False,0.054000000000000006,0.7352943666160111
2766,2,766,disengaged,0,0.5285415515574762,2,False,0.054000000000000006,0.7352943666160111
2767,2,767,disengaged,0,0.2,0,False,0.054000000000000006,0.7352943666160111
2768,2,768,disengaged,0,0.4660145479904213,2,True,0.054000000000000006,0.7352943666160111
2769,2,769,engaged,1,0.27558469553644005,1,True,0.48999999999999994,0.9866896797717069
2770,2,770,engaged,1,0.42415406060580446,1,False,0.48999999999999994,0.5284175494483955
2771,2,771,engaged,0,1.3614813621905117,2,True,0.48999999999999994,0.8811825030162228
2772,2,772,engaged,0,0.5376824613079201,2,False,0.48999999999999994,0.5032117366835706
2773,2,773,engaged,1,0.2328356128305555,1,True,0.48999999999999994,0.8683275385061623
2774,2,774,engaged,1,0.5783505436378161,1,False,0.48999999999999994,0.4494030765382737
2775,2,775,engaged,1,0.9710427500998636,1,True,0.48999999999999994,0.8375415455629939
2776,2,776,engaged,1,2.076151434504761,1,True,0.48999999999999994,1.0
2777,2,777,engaged,1,0.3746128784420418,1,True,0.48999999999999994,1.0
2778,2,778,engaged,1,2.053214745437298,1,True,0.48999999999999994,1.0
2779,2,779,engaged,0,0.9429573068897923,2,True,0.48999999999999994,1.0
2780,2,780,engaged,1,0.6576485121938144,1,True,0.48999999999999994,1.0
2781,2,781,engaged,1,0.9570653435583885,1,True,0.48999999999999994,1.0
2782,2,782,engaged,1,1.122210525221303,1,True,0.48999999999999994,1.0
2783,2,783,engaged,1,0.6973553779971057,1,True,0.48999999999999994,1.0
2784,2,784,engaged,1,0.9007541770510161,1,False,0.48999999999999994,0.8408851218320607
2785,2,785,engaged,0,0.5178839727514085,2,True,0.48999999999999994,1.0
2786,2,786,engaged,0,1.115606563751445,2,False,0.48999999999999994,0.634776305650361
2787,2,787,engaged,1,1.7823314925925358,1,False,0.48999999999999994,0.530675892115265
2788,2,788,engaged,0,0.2,2,False,0.48999999999999994,0.3237359158816842
2789,2,789,engaged,1,2.273502630871049,1,True,0.48999999999999994,0.7767948698972
2790,2,790,engaged,1,0.9353933472475783,1,False,0.48999999999999994,0.3961653836475721
2791,2,791,engaged,1,0.29410147563535033,1,True,0.48999999999999994,0.813733898457803
2792,2,792,engaged,1,0.3070066429904132,1,False,0.48999999999999994,0.4150042882134795
2793,2,793,engaged,1,0.5674071638191257,1,True,0.48999999999999994,0.8233417397864158
2794,2,794,disengaged,0,0.2985467703463411,2,False,0.054000000000000006,0.8233417397864158
2795,2,795,engaged,1,0.2911444097048819,1,False,0.48999999999999994,0.41990428729107204
2796,2,796,engaged,1,0.7107549788679101,1,True,0.48999999999999994,0.8258407393159879
2797,2,797,engaged,1,2.429817775863081,1,True,0.48999999999999994,1.0
2798,2,798,engaged,1,0.5400977446053922,1,True,0.48999999999999994,1.0
2799,2,799,engaged,1,0.8858446780348895,1,True,0.48999999999999994,1.0
2800,2,800,engaged,1,0.5913505591402304,1,True,0.48999999999999994,1.0
2801,2,801,engaged,1,1.1294726326209574,1,True,0.48999999999999994,1.0
2802,2,802,engaged,1,0.4533333158846722,1,True,0.48999999999999994,1.0
2803,2,803,engaged,1,1.114488145126925,1,True,0.48999999999999994,1.0
2804,2,804,engaged,1,0.6403837335012987,1,True,0.48999999999999994,1.0
2805,2,805,engaged,1,1.0776149648596731,1,True,0.48999999999999994,1.0
2806,2,806,engaged,1,0.79689478984994,1,True,0.48999999999999994,1.0
2807,2,807,engaged,1,1.1516473525342832,1,True,0.48999999999999994,1.0
2808,2,808,engaged,1,0.6491181772509871,1,False,0.48999999999999994,0.6365256532849424
2809,2,809,engaged,1,1.298222462613878,1,True,0.48999999999999994,0.9363176359728617
2810,2,810,engaged,1,1.629552513689107,1,True,0.48999999999999994,1.0
2811,2,811,engaged,1,0.6719874176357445,1,True,0.48999999999999994,1.0
2812,2,812,engaged,1,0.5688295323863414,1,True,0.48999999999999994,1.0
2813,2,813,disengaged,0,0.5066548366002694,0,False,0.054000000000000006,1.0
2814,2,814,disengaged,1,0.42146819924615586,1,True,0.054000000000000006,1.0
2815,2,815,disengaged,0,3.550098698512362,0,False,0.054000000000000006,1.0
2816,2,816,disengaged,0,0.8357571147358535,2,False,0.054000000000000006,1.0
2817,2,817,disengaged,1,3.1583439852282855,1,True,0.054000000000000006,1.0
2818,2,818,disengaged,0,2.253944827239358,2,False,0.054000000000000006,1.0
2819,2,819,disengaged,0,3.050054299870446,2,False,0.054000000000000006,1.0
2820,2,820,disengaged,0,1.1065029817656642,0,False,0.054000000000000006,1.0
2821,2,821,disengaged,1,2.4915782326757534,1,True,0.054000000000000006,1.0
2822,2,822,disengaged,0,4.019549154234169,2,False,0.054000000000000006,1.0
2823,2,823,engaged,1,0.31878817267429244,1,True,0.48999999999999994,1.0
2824,2,824,engaged,1,0.8491583155311451,1,True,0.48999999999999994,1.0
2825,2,825,engaged,1,0.9482294523639767,1,True,0.48999999999999994,1.0
2826,2,826,engaged,1,0.5224272909699897,1,True,0.48999999999999994,1.0
2827,2,827,engaged,1,1.0840217438903395,1,True,0.48999999999999994,1.0
2828,2,828,engaged,1,0.2,1,True,0.48999999999999994,1.0
2829,2,829,engaged,1,1.6913638086529057,1,True,0.48999999999999994,1.0
2830,2,830,engaged,1,1.2585703815104696,1,True,0.48999999999999994,1.0
2831,2,831,engaged,1,0.2,1,True,0.48999999999999994,1.0
2832,2,832,engaged,1,0.790329468496452,1,True,0.48999999999999994,1.0
2833,2,833,engaged,1,1.0629759213767154,1,False,0.48999999999999994,0.636635199279227
2834,2,834,engaged,1,0.7920879080771174,1,True,0.48999999999999994,0.9363735044299469
2835,2,835,engaged,1,0.6702938017035948,1,True,0.48999999999999994,1.0
2836,2,836,engaged,1,0.905184723511562,1,True,0.48999999999999994,1.0
2837,2,837,engaged,1,1.9538465660862545,1,True,0.48999999999999994,1.0
2838,2,838,disengaged,0,0.730521779435436,0,False,0.054000000000000006,1.0
2839,2,839,disengaged,0,1.035893869271322,0,False,0.054000000000000006,1.0
2840,2,840,disengaged,1,3.121734563497955,1,True,0.054000000000000006,1.0
2841,2,841,disengaged,1,2.33578250576317,1,True,0.054000000000000006,1.0
2842,2,842,disengaged,0,3.3589513125498125,2,True,0.054000000000000006,1.0
2843,2,843,disengaged,0,2.7265584260658744,2,True,0.054000000000000006,1.0
2844,2,844,disengaged,1,1.2550884429105698,1,True,0.054000000000000006,1.0
2845,2,845,disengaged,0,2.324526564718183,2,False,0.054000000000000006,1.0
2846,2,846,engaged,1,1.1329734529193858,1,False,0.48999999999999994,0.6187886990613326
2847,2,847,engaged,1,0.5055575079129694,1,True,0.48999999999999994,0.9272717893188208
2848,2,848,disengaged,0,0.6134108968112519,0,False,0.054000000000000006,0.9272717893188208
2849,2,849,disengaged,0,1.1895437473529042,2,False,0.054000000000000006,0.9272717893188208
2850,2,850,disengaged,1,4.783852454484328,1,True,0.054000000000000006,0.9446097981059457
2851,2,851,disengaged,1,0.808214638292111,1,False,0.054000000000000006,0.8936008690082246
2852,2,852,disengaged,0,0.9044028221588081,2,True,0.054000000000000006,0.8936008690082246
2853,2,853,disengaged,0,1.494517362791862,0,False,0.054000000000000006,0.8936008690082246
2854,2,854,disengaged,1,1.9321320594918676,1,True,0.054000000000000006,0.9127571074921217
2855,2,855,disengaged,0,1.5796174402173309,0,False,0.054000000000000006,0.9127571074921217
2856,2,856,disengaged,0,1.8114200705360939,2,True,0.054000000000000006,0.9127571074921217
2857,2,857,disengaged,0,1.3675915916612893,2,False,0.054000000000000006,0.9127571074921217
2858,2,858,disengaged,0,0.45112928037965033,0,False,0.054000000000000006,0.9127571074921217
2859,2,859,disengaged,0,0.5807902454722605,2,False,0.054000000000000006,0.9127571074921217
2860,2,860,disengaged,1,2.459589178043912,1,True,0.054000000000000006,0.9308789090978884
2861,2,861,engaged,1,0.6888890438137508,1,True,0.48999999999999994,1.0
2862,2,862,engaged,1,1.2046910868627776,1,False,0.48999999999999994,0.5540832761831068
2863,2,863,engaged,1,0.7333653938077258,1,True,0.48999999999999994,0.8942720236509257
2864,2,864,engaged,1,1.6018671527407462,1,True,0.48999999999999994,1.0
2865,2,865,engaged,1,0.9290609220367189,1,False,0.48999999999999994,0.5445618252783518
2866,2,866,disengaged,1,1.0526012931657174,1,True,0.054000000000000006,0.5825661721236621
2867,2,867,disengaged,0,0.6405214784698319,2,False,0.054000000000000006,0.5825661721236621
2868,2,868,disengaged,0,4.033570556775384,2,False,0.054000000000000006,0.5825661721236621
2869,2,869,disengaged,0,1.3809991757404905,0,True,0.054000000000000006,0.5825661721236621
2870,2,870,disengaged,0,1.1047932665289855,0,False,0.054000000000000006,0.5825661721236621
2871,2,871,disengaged,0,2.8067906601352175,0,False,0.054000000000000006,0.5825661721236621
2872,2,872,disengaged,0,0.26653576615943136,0,False,0.054000000000000006,0.5825661721236621
2873,2,873,disengaged,0,2.258160896634978,0,False,0.054000000000000006,0.5825661721236621
2874,2,874,disengaged,0,4.381618167247368,0,False,0.054000000000000006,0.5825661721236621
2875,2,875,engaged,1,2.2135672252576746,1,True,0.48999999999999994,0.9087983005806088
2876,2,876,disengaged,1,0.8747113726838034,1,True,0.054000000000000006,0.9271338777595972
2877,2,877,engaged,1,1.6692251162400227,1,True,0.48999999999999994,1.0
2878,2,878,engaged,1,0.3339355091828288,1,True,0.48999999999999994,1.0
2879,2,879,engaged,1,1.208249234705386,1,True,0.48999999999999994,1.0
2880,2,880,engaged,1,0.2,1,True,0.48999999999999994,1.0
2881,2,881,disengaged,0,0.47581801438136423,0,False,0.054000000000000006,1.0
2882,2,882,disengaged,0,2.660675360337826,0,False,0.054000000000000006,1.0
2883,2,883,disengaged,0,1.5743712949593254,0,False,0.054000000000000006,1.0
2884,2,884,engaged,1,0.38371458270357,1,True,0.48999999999999994,1.0
2885,2,885,engaged,1,0.7229567025456106,1,False,0.48999999999999994,0.631004331912208
2886,2,886,engaged,1,1.6392247009769365,1,False,0.48999999999999994,0.32181220927522614
2887,2,887,engaged,0,0.5714979473523641,2,True,0.48999999999999994,0.7682068484437978
2888,2,888,engaged,0,1.5874762387040937,2,True,0.48999999999999994,1.0
2889,2,889,engaged,0,1.0491582693655215,2,True,0.48999999999999994,1.0
2890,2,890,engaged,0,2.1028032825997625,2,False,0.48999999999999994,0.5729655312623048
2891,2,891,engaged,0,0.2383404580389244,2,False,0.48999999999999994,0.32181220927522614
2892,2,892,engaged,0,0.539640240866551,2,False,0.48999999999999994,0.32181220927522614
2893,2,893,engaged,1,0.45493791806299266,1,True,0.48999999999999994,0.7758137795279065
2894,2,894,engaged,1,0.8192932803682352,1,False,0.48999999999999994,0.3956650275592324
2895,2,895,engaged,0,1.4874661676763317,0,False,0.48999999999999994,0.3956650275592324
2896,2,896,engaged,1,0.43251483839890303,1,True,0.48999999999999994,0.8134787168527496
2897,2,897,engaged,1,1.4262980534870169,1,True,0.48999999999999994,1.0
2898,2,898,engaged,1,0.41248370591384853,1,True,0.48999999999999994,1.0
2899,2,899,engaged,1,0.7047185431751797,1,True,0.48999999999999994,1.0
2900,2,900,engaged,1,0.590548742112118,1,True,0.48999999999999994,1.0
2901,2,901,engaged,1,1.4260462603017239,1,True,0.48999999999999994,1.0
2902,2,902,engaged,1,0.9509489472981553,1,True,0.48999999999999994,1.0
2903,2,903,engaged,1,0.36849843699373025,1,False,0.48999999999999994,0.6327539276520654
2904,2,904,engaged,1,0.7441053459887993,1,False,0.48999999999999994,0.3227045031025534
2905,2,905,engaged,1,0.6284141260581546,1,True,0.48999999999999994,0.7762688493798435
2906,2,906,disengaged,0,0.2,2,False,0.054000000000000006,0.7762688493798435
2907,2,907,disengaged,1,3.2669591180575788,1,True,0.054000000000000006,0.8017610169236733
2908,2,908,disengaged,0,1.4333008657353838,0,False,0.054000000000000006,0.8017610169236733
2909,2,909,engaged,1,0.9524859526950877,1,True,0.48999999999999994,1.0
2910,2,910,engaged,1,0.7691126666701028,1,True,0.48999999999999994,1.0
2911,2,911,engaged,1,0.30270886684839804,1,True,0.48999999999999994,1.0
2912,2,912,engaged,1,2.988456187428932,1,True,0.48999999999999994,1.0
2913,2,913,engaged,1,0.2,1,True,0.48999999999999994,1.0
2914,2,914,engaged,1,0.87689806158478,1,False,0.48999999999999994,0.6287982349705042
2915,2,915,engaged,1,0.26974738923491054,1,True,0.48999999999999994,0.9323766526324984
2916,2,916,engaged,1,0.5592706140858839,1,True,0.48999999999999994,1.0
2917,2,917,engaged,1,1.1274261775821939,1,False,0.48999999999999994,0.554472839276459
2918,2,918,engaged,1,0.3750878562274893,1,True,0.48999999999999994,0.8944707008285353
2919,2,919,engaged,1,1.7350060865203092,1,True,0.48999999999999994,1.0
2920,2,920,disengaged,0,1.0757239016429512,2,False,0.054000000000000006,1.0
2921,2,921,disengaged,0,0.4086995934895622,2,False,0.054000000000000006,1.0
2922,2,922,disengaged,1,0.9316121875601724,1,True,0.054000000000000006,1.0
2923,2,923,disengaged,0,0.3818315718137788,2,False,0.054000000000000006,1.0
2924,2,924,disengaged,1,1.820314859306297,1,True,0.054000000000000006,1.0
2925,2,925,disengaged,0,0.535635038014941,0,False,0.054000000000000006,1.0
2926,2,926,disengaged,1,0.2,1,True,0.054000000000000006,1.0
2927,2,927,disengaged,0,3.828650981661912,2,False,0.054000000000000006,1.0
2928,2,928,disengaged,0,2.231420630144232,2,True,0.054000000000000006,1.0
2929,2,929,disengaged,0,1.3615592370818301,0,True,0.054000000000000006,1.0
2930,2,930,engaged,1,0.2,1,True,0.48999999999999994,1.0
2931,2,931,engaged,1,0.5034522808014595,1,True,0.48999999999999994,1.0
2932,2,932,engaged,1,0.5705974806749967,1,True,0.48999999999999994,1.0
2933,2,933,engaged,1,0.2664924135283802,1,True,0.48999999999999994,1.0
2934,2,934,engaged,1,1.6931574972493901,1,True,0.48999999999999994,1.0
2935,2,935,disengaged,1,0.40771999138415593,1,False,0.054000000000000006,1.0
2936,2,936,disengaged,0,2.6230520544466946,2,True,0.054000000000000006,1.0
2937,2,937,disengaged,0,3.1148514803966183,2,False,0.054000000000000006,1.0
2938,2,938,disengaged,1,1.4144052861217038,1,False,0.054000000000000006,1.0
2939,2,939,engaged,1,1.776462298246719,1,True,0.48999999999999994,1.0
2940,2,940,engaged,1,0.26615588792619643,1,True,0.48999999999999994,1.0
2941,2,941,engaged,1,0.9911866647158796,1,True,0.48999999999999994,1.0
2942,2,942,engaged,1,1.1279551428155163,1,True,0.48999999999999994,1.0
2943,2,943,engaged,1,0.5929913384814992,1,True,0.48999999999999994,1.0
2944,2,944,engaged,1,1.3372639896312977,1,True,0.48999999999999994,1.0
2945,2,945,engaged,1,0.30658975732341015,1,False,0.48999999999999994,0.6354369024575014
2946,2,946,disengaged,1,0.2,1,False,0.054000000000000006,0.6011233097247963
2947,2,947,disengaged,1,1.0617478452996658,1,True,0.054000000000000006,0.6360733364099985
2948,2,948,disengaged,1,1.7791867999556807,1,True,0.054000000000000006,0.6691360616542
